"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Comoros","COM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","1207.72309263508","1218.55604548463","1262.47255153924","1289.5869068209","1307.61292075174","1301.87284560436","1290.39978548056","1275.78180041567","1274.16502279549","1199.79032598239","1227.13858853163","1131.63816657123","1199.13218132573","1207.64498278814","1119.37367496746","1135.13490152551","1096.60718370611","1116.5306175165","1106.90329864787","1105.73668747646","1202.13138232008","1205.50918120488","1208.58992811201","1210.02852441197","1209.86311395024","1219.99123236006","1227.48289656678","1212.7517250239","1235.65281861639","1249.8394034948","1270.30265439113","1295.20439077759","1307.97303071389","1337.39772510556","1336.48970178687","1322.93677460001","1337.5278685981","1360.43118532444","1383.37787194702","1381.62223798763","1352.95549152772","1355.53881127325","1362.77802062397",
"Cabo Verde","CPV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","592.880950340062","634.192475381425","642.746204199633","694.046147756181","710.637417620763","762.054090827345","773.923768566483","796.977953534505","833.973752860568","869.391237276146","860.009667200234","852.997533530767","923.437455517218","978.735728283928","1137.7141748883","1268.67801776284","1380.33356940204","1499.44645781302","1650.49740040311","1797.29573967287","2015.38137296894","2026.27916342396","2099.90016084453","2156.34793244223","2344.51879154759","2474.82486625403","2639.96272906955","3005.22942153282","3181.45083291917","3101.39385483058","3124.57210451389","3208.36714051926","3204.60189765009","3188.56969122792","3174.70533117017","3169.0789154116","3267.87903048957","3376.93829853266","3463.81283405577","3690.65647565113","2949.57920424868","3122.15981902967","3642.85631299281",
"Costa Rica","CRI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3558.99068202323","3496.44617043231","3557.0568417839","3671.5075371777","3678.1897158626","3850.1552037137","3989.34368534254","4087.65909395793","4307.1052783984","4418.76596744119","4623.01297422927","4807.39993667096","5067.41982854001","5320.13188869116","5473.29797933094","5446.36857411552","5599.21226821899","5938.64836697004","6143.63894688417","6274.05793706329","6150.92866464224","5849.4120649081","5275.59900751075","5278.167162422","5545.90620993893","5434.2318510105","5581.25611768205","5693.73774916389","5738.33673368093","5910.77014871612","5967.19094205972","5949.4963404591","6335.51657004391","6618.92110819323","6751.91925560659","6867.63767219979","6801.65542103118","7014.53006092091","7355.15363582804","7507.9653813516","7646.02737188768","7768.43895523561","7898.63313819461","8109.82489763115","8340.8298525048","8545.74727428096","9041.38679613751","9647.86089503574","9966.04844085809","9746.49069619264","10137.5821707524","10453.5225666802","10832.7567622937","10975.6963729873","11240.7115873153","11529.9551735671","11893.3232544851","12267.1620389741","12470.9574213207","12662.4228541585","12030.048593824","12888.4663129673","13373.5888305621",
"Caribbean small states","CSS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3731.5433029521","4031.49484389371","4141.62648503505","4222.38844196035","4512.51106640217","4714.41094490998","4986.33905157957","5127.93061848101","5351.01916973675","5569.24527359777","5739.46331409249","5781.39881811518","6120.79866242413","6012.34555463706","5757.21977663097","5626.67908363421","5634.57906369526","5790.31668344058","6061.49915824847","6309.9953169274","6398.62196710817","6390.58019790381","6384.89730096335","6164.72591753964","6162.23173331647","6107.83085945538","6135.24279342361","6203.54066636669","6298.23151577362","6518.26456506646","6539.29466550754","6583.57824116095","6673.38185002645","6810.5161500222","6938.81082342207","7075.15622656248","7254.88432063993","7484.21055092109","7511.66939650372","7829.54750940898","8066.67841260127","8175.9947153381","8412.18225026893","8824.87839515326","9113.6000237813","9384.01071245706","9959.64323928985","10233.817711641","10298.1524976625","9876.43266600585","9945.79816264972","9993.62392415788","10247.2748124987","10328.8774767402","10483.3567640131","10447.6799478983","10205.0302381889","10097.0996576462","10127.449059356","10143.171378227","9186.71709335188","9667.76326677899","10848.5681293513",
"Cuba","CUB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","2606.73045731153","2781.54357903699","2870.14204084719","2927.64511196798","2920.29149588212","3163.02517490806","3304.64867739201","3565.84309161273","3778.60695519898","3802.24765635527","3605.17366482829","4297.68667538039","4652.47206210946","4867.04849033588","5210.746591373","5250.3873728381","5211.01074098588","5040.80550127176","5178.1924593907","5163.0165579782","4963.86788425833","4397.04357296318","3862.62554718725","3270.59324812247","3280.04073053376","3348.49046359282","3599.00464077713","3687.37515399511","3681.31764964702","3896.31418037883","4113.50726494564","4231.82114028647","4280.23441161771","4431.00283994052","4675.80808390033","5189.95003331116","5808.66472549848","6225.38022989368","6477.80469865876","6567.98728178096","6720.67767289209","6903.94022004899","7105.43367606177","7292.73825455172","7362.34166711765","7683.75789050585","7721.79184608661","7865.37156058191","8048.01660977285","8042.94852386634","7172.51925662898","7291.06788516411","",
"Curacao","CUW","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21523.6459824533","22171.0656336845","22231.8793970452","21840.8914031768","21512.1116885546","21112.3220054707","20913.6631221125","21011.1571452583","21202.4305953708","20952.8999280133","20706.4375396185","20539.3602117915","20356.1819444814","19963.3455794817","19459.4943648744","19260.269845345","18890.7587286656","18504.3056623292","18198.6642740608","17796.699906511","14748.8955145068","15633.2333617387","",
"Cayman Islands","CYM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96176.301897316","96280.2483371848","93166.3167746731","84026.9727715813","79519.843769806","78393.736284355","77448.5098255613","76617.5433740014","76872.5809178913","77295.8456647776","78077.4336532717","78883.2820823737","80597.7086377604","82170.5930267913","76609.76852621","78731.1474131222","",
"Cyprus","CYP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","6173.28955078125","7484.796875","8708.41015625","9350.9462890625","10197.6142578125","10667.7890625","10756.20703125","11269.7626953125","11801.1376953125","12669.4365234375","13127.466796875","13458.462890625","14253.4912109375","15322.615234375","16306.251953125","17144.388671875","16829.833984375","17928.45703125","17623.201171875","18280.935546875","19453.755859375","19385.203125","19617.09375","20562.1953125","21349.64453125","22383.857421875","23019.138671875","23604.0703125","23930.66015625","24799.537109375","25631.255859375","26395.400390625","27156.671875","27449.03125","26183.451171875","26090.037109375","25538.771484375","24285.486328125","22738.48046875","22581.81640625","23487.21875","24916.619140625","26101.28515625","27241.115234375","28360.03125","26814.322265625","28329.31640625","29637.853515625",
"Czechia","CZE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11626.6258716528","10300.8991599512","10238.2476845601","10233.9421858953","10527.8756898085","11219.1500652457","11711.3154124611","11663.17381617","11632.6028956161","11805.6718407762","12312.497769842","12734.9220286548","12959.8174813078","13428.099616179","14070.2804589818","14978.4131869153","15948.7452897204","16739.1787158121","17046.8850268926","16160.6205565942","16505.9537034372","16761.8273125123","16606.9925391504","16593.8642307285","16951.3791150445","17829.6983223668","18247.0117295456","19139.2398841383","19689.5827032979","20206.4256384905","19048.0868543829","20085.4580265793","20540.0540195707",
"Germany","DEU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","17894.2966855025","18421.0421814761","19121.4978922895","19972.0254072346","20141.9394753194","20041.9479922639","21124.2556950912","21880.8076281356","22558.714790358","23484.5991918307","23766.107651563","23855.5258569738","23783.9454870064","24221.3403747435","24991.3336835112","25630.3329976336","26204.5895785314","26531.229705288","27407.5200661963","28256.1062209731","29485.7099744881","30766.9289577727","31121.0705650076","30615.1402117435","31238.8790596628","31628.1598130943","31790.8668596056","32313.2970704344","32959.0735691418","33559.3993737499","34490.0757688619","35011.068457503","34883.0580735445","34619.6640670185","35034.0806086181","35310.4704669272","36699.446781036","37842.3577913563","38278.3130082531","36190.3928860698","37760.9136283996","39977.3417095357","40069.3539560742","40135.0158319837","40851.1617304855","41103.2564363768","41682.0322433511","42639.5544087286","42928.7412368012","43284.6024553493","41650.4227126493","42726.485322007","43032.1420845281",
"Djibouti","DJI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2167.20245692426","2279.57759541412","2409.31190224284","2538.05401932202","2632.91333316916","2714.35164845975","2820.06286565541","2811.64953129263","2905.56087433282","2951.89723009175",
"Dominica","DMA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","2931.49096058375","3225.32351321543","2622.68324411657","2965.12471738526","3288.300591944","3438.45793337226","3543.77561929708","3709.58835131412","3780.16578876989","4069.20477156817","4350.73719589022","4718.20440266233","4737.58599975448","5029.77616119257","5122.63293934719","5228.78584308185","5337.39954687062","5337.00235404821","5498.52118036443","5672.07518197498","5803.17731264038","6034.69440926883","6077.21916000036","6251.47117702852","6265.1719532047","6078.27172051108","6447.43143200502","6631.33314056172","6665.10597083414","6968.76324824362","7407.93063625493","7934.64607484249","7841.27318767384","7897.69032712761","7881.52520243285","7781.5327622706","7711.44603797089","8013.75308524294","7724.04241057376","7929.80528358816","7370.43311670808","7586.64614100055","7936.3048182003","6566.36420769493","6978.47049678221","7359.88417526286",
"Denmark","DNK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","18107.3759290293","19128.4044219207","20055.6436817272","20025.0367527905","21707.1637228444","22519.8115263793","22952.0113025231","24031.1274153613","25211.6295441511","26704.6332242614","26927.9590369218","27545.0669177612","28464.1397778596","29450.5970790465","28984.7792237673","28480.3554790863","30091.9728338229","30559.4558828137","31142.924578691","32268.5203006998","32073.6413237087","31869.0422345814","33067.5698057741","33949.3314179257","35382.234592759","36783.9410443123","38536.322876642","38585.402852645","38561.4119234317","38786.930952318","39295.2434424919","39739.6098511225","40383.5587756081","40253.5398981286","42257.0983305221","43310.2500901054","44314.7904987137","45570.0798221242","46412.038971456","47622.4390779319","49241.9280041345","49469.6888088275","49541.8555503286","49599.9969640753","50792.00095345","51835.8327062445","53687.4415474978","53935.8702479631","53345.3576182976","50457.2324892863","51173.4661587111","51644.4635097775","51567.0401502519","51831.7979309232","52404.7639713382","53254.8563700916","54556.0689545694","55735.7649011485","56563.4884729669","57203.0277943447","55898.7900294456","58359.5839945633","60113.0859412555",
"Dominican Republic","DOM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1373.82933298111","1298.58206433461","1471.28496162833","1517.55607219048","1569.9065120472","1332.6148757887","1467.13676636562","1471.00949595215","1432.01794558315","1543.45093558724","1774.6587290398","1914.56176309716","2057.66558890672","2262.49852348827","2336.92061231659","2396.72481092074","2495.01588223466","2555.96329508666","2548.74499801883","2602.47537314834","2746.42782317677","2800.97919074857","2787.1200685903","2853.37750608352","2827.09125059438","2708.57968999734","2745.56869349595","2960.82984895151","2962.04533332421","3027.78542547386","2802.82147466149","2771.20952769321","3020.35944470579","3179.1314534534","3199.35918504959","3318.60508425141","3454.40869266449","3697.7636484612","3883.13345995656","4050.58151828193","4175.17101708311","4214.57375411767","4340.8999285132","4222.59033034459","4272.07522531629","4612.8087412069","4971.23815784171","5272.8641029857","5373.09624455578","5353.59821277667","5724.30728118346","5827.38324306068","5909.86336668298","6120.99115429917","6472.84907518312","6838.9367346602","7209.99019028803","7461.65325672801","7894.95517925479","8205.14257811769","7571.78280780487","8410.6058297525","8732.08072434746",
"Algeria","DZA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2106.22856755534","1787.61477400668","1413.82320889642","1868.62613391559","1943.6985534424","2030.63606051562","1897.48905124837","2031.16880099128","2200.32437031091","2332.82169161872","2483.44543702809","2152.97043415394","2680.80322104163","2717.76907535753","2850.68404289259","2885.75602713621","2980.7150029141","3021.42543928566","3206.56230962632","3344.97796222361","3268.44297202818","3260.0320266023","3356.16153858042","3420.7449545785","3492.18315545262","3500.41703425525","3399.28398929877","3274.80188010153","3154.20322581524","3207.4549759757","3153.47581970758","3042.2158992866","3025.83953815766","2896.66840108733","2810.7267347733","2862.10785880337","2927.37742748857","2910.23923338231","3012.80543367775","3066.03769012214","3138.23000861214","3188.20621527958","3321.63774983461","3512.89903676959","3612.75296841796","3774.07124205966","3783.31295138089","3848.77823838112","3874.36805578059","3866.29574556392","3931.7200461362","3969.6602628982","4025.64147034527","4057.76479352226","4129.42253508345","4197.41997101868","4246.24215972733","4218.08230492189","4188.2203709479","4153.00344111131","3873.50873277078","3939.36085126425","3995.88188543925",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","321.677245743777","278.489796625422","273.044092443639","283.227115194256","306.559030060691","331.106960921671","348.296567202533","334.641618212203","331.557053277703","359.620337978857","397.029471490975","412.694931807533","422.424895018103","446.827512373926","454.135319061301","476.080010648918","481.234093476737","509.441478689389","547.751296978696","577.399176895151","611.559601343937","635.835609430156","665.391285954731","704.973145832349","763.007193535664","810.291555276888","853.800823942693","915.839380203367","987.787560972728","1027.01510660172","1062.79790747536","1130.48788849258","1238.96870754549","1360.15213842154","1488.83769722047","1614.97724637048","1739.52465102305","1844.60856747261","1876.09108831038","1974.49501804064","2104.22029297494","2230.21380346128","2388.64504083426","2580.25408748594","2792.72201088133","3046.71910777083","3357.84434093879","3748.5893195557","4041.36171207492","4332.19459016787","4727.87909781495","5097.85215830963","5437.48603538311","5785.64524463128","6140.48714970609","6501.71268639374","6878.20785243232","7283.8776088274","7708.78065489073","8108.62970631879","8175.27403454404","8762.37533118142","9037.93974559045",
"Early-demographic dividend","EAR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1068.86797908046","1088.24644396845","1097.58719289314","1120.5384965431","1180.48896055365","1214.66380956768","1233.5400908087","1269.28957402421","1318.79034428536","1370.46632732068","1452.67656589052","1503.15852642221","1569.28259492192","1644.18081905923","1712.19922535596","1711.91107809345","1791.519088971","1820.82659188075","1799.90327699797","1827.44497779832","1844.03712450751","1869.57725198582","1819.45906338481","1778.95826881906","1774.0769769588","1743.46435310368","1750.0548130482","1756.08083323527","1776.08348285392","1774.19537980686","1825.70499769184","1866.07953332325","1899.10446896012","1926.44291036559","1952.82377419085","1960.43745504749","2033.89709239744","2088.28774769497","2095.85393372334","2099.64095972365","2151.53870288223","2134.27303505184","2135.0232823899","2212.91183062603","2311.60043310956","2408.24715408232","2511.30910563151","2614.16444596115","2664.09700093286","2645.36480893888","2775.62445347665","2869.82327084109","2948.04653149885","3026.85231618001","3109.61193822215","3204.50859093736","3304.71939648432","3410.80652539494","3496.21852059784","3535.60667681049","3349.35106494455","3541.92360018263","3697.9855438565",
"East Asia & Pacific","EAS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1112.5592813678","1152.50845251432","1199.283313854","1262.15860410366","1363.47017158093","1425.31902093201","1510.08041181342","1587.74880571019","1697.06176171094","1844.54454136658","1894.8246796662","1943.90133591604","2035.70408005997","2143.39938683484","2117.82974234406","2156.31792116408","2211.04123611669","2295.10641952492","2391.01296238589","2493.71610946327","2550.09368571214","2629.34096230053","2694.41497994187","2769.20608702489","2896.27763805417","3015.85971212073","3115.5395080264","3257.37526805122","3449.07479265077","3570.87133339784","3696.02173064519","3820.00806951122","3928.91446248299","4041.78616060501","4200.33388647729","4385.08669004515","4576.94037184241","4708.06707300986","4677.59191592739","4803.62418986734","5015.23039896908","5134.78691315946","5314.77602565228","5533.61212383546","5813.93128484678","6111.14888668443","6457.44249800711","6889.22071824026","7139.44624184001","7271.32616056711","7771.42763469545","8138.04819760782","8491.76607325643","8867.80389909933","9220.61389172082","9586.89199191842","9964.21160334911","10393.7817864919","10822.2405603135","11191.3457033327","11130.371283766","11778.4629127638","12088.4646157061",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5466.21384481457","5350.49101760425","5052.40599636709","4490.32520570007","4209.63959207873","3731.02326985793","3656.20129207817","3644.63449554627","3742.59220634139","3680.96873930795","3768.14867332994","4084.46012302749","4191.61957194532","4420.85992578595","4724.31093816688","5109.56881398623","5477.53116058938","5914.73034330581","6358.87759574719","6601.81341475732","6194.50842558232","6508.07354886687","6878.24352610421","7110.69829889844","7349.06906585865","7445.90439385763","7459.08184487651","7526.2945657645","7779.18428204625","7993.13089675169","8141.40321958491","8018.71550500423","8599.11000776753","8752.03284641467",
"Europe & Central Asia","ECS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","10452.7636985508","10756.6018578433","11174.3289811692","11754.4700933542","11918.7752565448","11770.0730179425","12235.6754335068","12497.7934844368","12814.005897406","13207.1327578664","13292.8043002412","13269.0756666119","13315.245929124","13499.8344118586","13774.3153601161","14074.9334692269","14372.9610707719","14722.9286127302","15250.8584485551","15698.5932747741","15984.2769406268","15971.3261500574","15824.1577141057","15654.5323930916","15807.6576440045","16115.2168610234","16355.8880180179","16820.703754243","17233.2991029423","17708.0056542607","18454.162421431","18835.2044127661","19098.4833169438","19390.8412824514","19948.1651043525","20417.1238529778","21133.6897947103","21825.397667104","21959.7507338543","20901.4524896186","21381.3893729974","21829.3065283154","21820.9736217729","21901.8092660264","22210.7236343014","22560.0452974631","22890.0477129945","23458.3127889525","23892.1614657009","24258.6773302141","22852.5787487507","24209.5667757919","25043.3442501236",
"Ecuador","ECU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2529.87134084601","2584.87437156002","2634.98994302934","2613.58343586511","2726.50972694072","2734.52412379126","2646.68731207496","2689.38186095382","2662.06525533342","2706.73905541982","2810.6432296182","2903.43120223365","2963.85903158771","3283.45529580353","3550.73620047189","3832.38315098038","4003.98497754249","3958.59730969677","4072.7142112342","4112.92714106463","4153.60476409969","4272.9013629163","4188.84031662054","4068.76209602003","4070.48001794595","4124.89891067213","4161.78215332128","4048.91118259069","4184.02411438431","4126.60318537067","4180.33833324889","4263.26862167195","4262.48666242169","4261.2440025695","4358.59348609316","4374.26871635925","4369.32102204706","4477.57093364963","4543.5364817125","4254.15120970197","4227.55251585272","4322.34188168488","4421.93441736922","4463.59718352141","4746.80717276471","4912.52749083596","5041.3337999674","5063.98447847376","5294.89931349652","5236.0536835699","5331.38377418858","5657.21301645404","5881.38116724978","6078.43956295669","6215.83809210677","6130.58667556768","5965.64327318051","6012.80331742787","5976.24534526558","5863.91056629908","5331.97661096757","5492.48927051545","5590.54163412359",
"Egypt, Arab Rep.","EGY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","750.812313968461","769.263784177409","778.398422650717","837.888755396855","910.016811357193","930.20534081427","952.584592658267","936.691353591705","899.540613650242","924.987893563978","954.699575450178","971.809930944807","980.14698661977","992.927982167641","986.883356295782","1051.6677911266","1165.0811730752","1240.92019491277","1315.59769213134","1341.36360113204","1438.00560430436","1504.10546453924","1610.46974656847","1647.29938264709","1758.71334620782","1810.02040902373","1844.70756339903","1864.04651089425","1913.09351119006","1954.41687899175","2012.87997810078","1987.03665030612","2028.22474080106","2039.69386159851","2073.65332321253","2122.88054165747","2181.25277234465","2251.98863445736","2327.10154078481","2416.36232615741","2517.58050569468","2553.52840901605","2560.45740889738","2587.6305080738","2639.34706860139","2703.222583454","2832.54820019892","2974.68787147154","3125.74753014068","3208.4522674267","3305.88324712737","3290.76182775188","3288.79435495214","3283.74071995183","3301.20444348201","3370.38244716015","3444.26826192038","3517.58789456715","3635.42058228189","3769.03576994499","3835.78421489789","3896.84285281222","4088.89704539336",
"Euro area","EMU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","15581.6286423569","16078.3196088286","16750.0111949745","17667.9352160464","18134.1687016728","17904.3674569469","18722.980380309","19223.2126751554","19740.8737527349","20418.4727618277","20765.8330768608","20791.170184258","20879.3233200919","21126.7999509927","21594.6782292608","22053.603616884","22551.986451497","23061.2980040343","23975.8178772745","24854.0995897","25633.6535844482","26182.8716971697","26431.6529807045","26149.8566821648","26715.3868854032","27291.6250797435","27681.1642727965","28362.9336091619","29162.5370531158","29949.7700384043","31005.4881427163","31564.705578205","31706.3023643209","31749.8892731413","32300.0761885281","32674.0304131977","33572.6475064977","34401.455772125","34376.4156418523","32715.7943115618","33350.2644957549","33995.7127838987","33635.2462438354","33447.3699040945","33800.4610188753","34388.8103723606","34927.4892303395","35764.4484950482","36315.0879098294","36848.5615185203","34542.387179615","36386.6887667277","37494.4844233507",
"Eritrea","ERI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","601.163023409692","661.303195287694","777.667974773477","757.358524045248","788.428128012409","840.577017163512","843.988835455269","832.022489632134","793.620561604165","838.898913154417","835.109997639776","780.468139189714","760.348787829391","761.031782421962","741.000743297441","739.739343408004","649.694462305529","657.786458197831","658.586271536765","702.396632469693","","","","","","","","","","","",
"Spain","ESP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","6215.03628303374","6886.53906136078","7502.64123248001","8150.83139574788","8498.64737489621","8932.55704709902","9482.21611422722","9772.76322009005","10282.1364767468","11088.1616945848","11436.0331188603","11824.3924635801","12647.6294952165","13482.8822077544","14085.7110758222","14009.7754794436","14320.4804389576","14576.1951146606","14647.7246126266","14525.1922827734","14727.283522557","14603.5909310161","14697.1136411382","14884.5774725596","15087.438954457","15381.8445670239","15834.8828670987","16669.9770385052","17482.0869882871","18297.2443971757","18969.8086426392","19403.3303796801","19487.9512119662","19187.1823103537","19551.1452944731","20001.790799896","20448.6014871574","21117.0185808291","21953.667519614","22846.7177460286","23937.9685518675","24707.3670736861","25026.0864710207","25310.4563874129","25654.3365515924","26145.8085786196","26762.2672557942","27218.4492597353","27025.2949432871","25778.9564650653","25702.3468448149","25402.6050717462","24634.9620884239","24368.9682370919","24783.0829468685","25754.36102944","26514.3248119679","27239.3524364815","27739.8647682529","28087.8979203438","24785.446714692","26125.8716662745","27434.8799078797",
"Estonia","EST","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7137.53077576403","7601.66901867365","8692.29643761449","9157.06484706853","9091.33319428774","9960.13903877452","10625.5792686752","11417.1679687727","12362.2482843024","13282.545519845","14631.3873257137","16155.2074300393","17459.0983144278","16607.5680643985","14205.3948829766","14585.8386603429","15692.788829336","16257.4722043516","16553.383261103","17096.6445771582","17402.0376128079","17945.9449641749","18962.4103006448","19611.6109936281","20269.575137379","20118.1050729983","21707.2407508041","21207.3139170468",
"Ethiopia","ETH","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","304.850436203767","296.114179784151","311.934205117689","295.56961379923","255.569563172446","272.356266486161","299.996020490624","290.265556862902","278.671992930457","276.212220215291","245.919988450198","215.636290217024","235.903123102523","235.425534694051","241.781791908028","263.255885375677","263.144402598594","246.387283431332","251.377727133526","258.870528208632","272.288554206639","268.423605107255","255.100268984549","281.520328798147","305.979358713291","329.679282822322","357.117935863876","384.572663093524","406.856932940794","445.182341059223","481.037863167002","508.065715919336","546.592841757092","586.573620715381","630.312627132481","671.290584112809","715.748743548759","744.367529441774","785.484981695154","811.25554988331","834.991301636644","857.315496106272",
"European Union","EUU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","13290.8327905653","13698.9297933182","14254.4072905611","15013.8935791343","15385.1191234219","15194.3193340144","15853.4107429467","16229.6785388632","16646.6505410405","17213.562980004","17489.7363489069","17505.0313884612","17587.7966436302","17795.7773694702","18198.7320667798","18583.0182462795","19011.6562952957","19434.496208473","20179.0018010597","20899.7024983129","21535.5509942562","21861.1906172898","22050.6151085957","21853.0573465395","22376.8302913608","22929.3363173579","23322.7509065832","23905.6654336827","24592.5353882957","25276.0987133798","26230.6568573323","26766.0620528938","27001.3925181166","27149.8428974605","27749.4965238219","28183.6518887535","29073.9544486464","29890.9155839582","29986.141380033","28614.4373347854","29210.1851211393","29816.1511481067","29563.8453634197","29467.211393786","29863.3609709695","30485.7582865714","31022.5503066629","31853.0954993566","32454.00578973","33013.3729379392","31118.1258594444","32857.4690117448","33961.7577080641",
"Fragile and conflict affected situations","FCS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","1239.74260840038","1373.75916185333","1526.32634762952","1635.03901868505","1642.1254359382","1672.24605041996","1792.34811859979","1743.95623358386","1827.68724094297","1861.52142578777","1796.98484199584","1855.18410782228","1924.94925475576","1809.11884522335","1749.63443900233","1628.96001343762","1581.19880194134","1594.07573895712","1590.63811705312","1622.46898841527","1638.70762156728","1611.76598767545","1649.26727964529","1491.65799788857","1464.25270965584","1403.82504556114","1313.74440939308","1280.76633593054","1297.78260348163","1333.06266535387","1379.16238312367","1393.2052700148","1436.69415620115","1465.83410730473","1497.07738350738","1478.21823415788","1602.7823973314","1656.09430806195","1711.61503328555","1772.6026336838","1818.01538566788","1824.89912719305","1904.19873106343","1858.78281967006","1902.41132021495","1921.56675464308","1918.36016234029","1892.96123417839","1895.41810257936","1899.82588344211","1907.2521809325","1906.59897637184","1781.66628877614","1776.23363347895","1765.21389862265",
"Finland","FIN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","11425.2934343628","12207.6935506106","12486.5232001728","12805.86258029","13401.9566364657","14065.6736797713","14345.5590620831","14577.530893058","14846.4872428791","16280.1982852207","17128.6307481716","17510.2265992012","18752.7791597409","19948.8274409539","20486.9386386163","20764.3369697856","20773.1309102233","20764.7166189384","21309.7127150633","22769.1072735656","23921.6145223365","24133.242113004","24744.2967772251","25363.8552151954","26045.5138711526","26857.5936382327","27508.199993585","28410.8750981037","29806.3433292906","31209.7581140566","31279.9519664591","29278.3636555028","28155.0895566487","27833.7025701733","28812.303619992","29912.8979739158","30908.3003090879","32768.3781282619","34464.9908824671","35891.0056383953","37884.3913209153","38784.7725522584","39351.3903956183","40044.3048555829","41522.1750841224","42530.6196771877","44074.0309204141","46212.6409741216","46358.6204112971","42412.0978494183","43563.5721974365","44466.8176978572","43637.2486713657","43044.9971201474","42710.9212889729","42801.9081167285","43878.9667273579","45173.6294067199","45627.9198947233","46135.8814242631","44984.7344505487","46259.1969183381","47088.3286279941",
"Fiji","FJI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","2151.18479554472","2158.66836739631","2167.69036142131","2234.02055088341","2271.80233783349","2145.43666541966","2086.06729949223","2305.91938961627","2432.65526764657","2442.83991962258","2697.4091014268","2827.68010245661","2984.32393621194","3275.14399588842","3306.62187298705","3269.26364957673","3296.86166497595","3417.62235570565","3400.05087803881","3723.18132979852","3574.12005192144","3708.0432693641","3402.2233863321","3189.1666796357","3374.28597519532","3143.84095058719","3318.16765897253","3048.91268293588","3039.42664835189","3230.29817161978","3383.82188890661","3273.99168627908","3464.75675086817","3528.06972941387","3700.47557698172","3786.07885003773","3946.43082579017","3821.06950078029","3826.16039638762","4114.96099518214","4000.85467692323","4038.1335064461","4125.32671948062","4125.7299942937","4302.3479508011","4291.71584695075","4330.8275757927","4257.51486826061","4272.30698269083","4191.34760929544","4297.13930369093","4397.90339491607","4446.73455534544","4645.04688726836","4894.04399984392","5105.1900392223","5223.37646512819","5499.12268409805","5708.91143008336","5678.9699421145","4703.50980733515","4442.86941078719","5130.66481851785",
